ticker,sector,market_type,is_tradable
TNTR,Unknown,NON_TRADABLE,0
TNTY,Unknown,NON_TRADABLE,0
TNXP,Health Care,NASDAQ,1
TNYA,Health Care,NASDAQ,1
TOCA,Unknown,NON_TRADABLE,0
TOFB,Unknown,OTC,1
TOI,Health Care,NASDAQ,1
TOL,Industrials,NON_TRADABLE,0
TOMDF,Unknown,OTC,1
TOMZ,Materials,NASDAQ,1
TONX,Consumer Discretionary,NASDAQ,1
TOON,Consumer Discretionary,AMEX,1
TOP,Unknown,NON_TRADABLE,0
TORC,Unknown,NON_TRADABLE,0
TORM,Unknown,NON_TRADABLE,0
TOST,Information Technology,NYSE,1
TOVC,Unknown,NON_TRADABLE,0
TOVX,Health Care,AMEX,1
TOWR,Unknown,NON_TRADABLE,0
TPB,Consumer Staples,NYSE,1
TPC,Industrials,NYSE,1
TPCO,Unknown,NON_TRADABLE,0
TPCS,Industrials,NON_TRADABLE,0
TPGE,Unknown,NON_TRADABLE,0
TPGI,Unknown,NON_TRADABLE,0
TPGY,Unknown,NON_TRADABLE,0
TPH,Industrials,NON_TRADABLE,0
TPHS,Unknown,OTC,1
TPI,Unknown,NON_TRADABLE,0
TPIC,Unknown,NON_TRADABLE,0
TPIV,Unknown,NON_TRADABLE,0
TPL,Real Estate,NYSE,1
TPLM,Unknown,NON_TRADABLE,0
TPNL,Unknown,NON_TRADABLE,0
TPR,Materials,NYSE,1
TPRE,Unknown,NON_TRADABLE,0
TPST,Health Care,NASDAQ,1
TPTX,Unknown,NON_TRADABLE,0
TPUB,Unknown,NON_TRADABLE,0
TPX,Unknown,NON_TRADABLE,0
TQNT,Unknown,NON_TRADABLE,0
TR,Consumer Staples,NON_TRADABLE,0
TRC,Real Estate,NYSE,1
TRCB,Unknown,NON_TRADABLE,0
TRCH,Unknown,NON_TRADABLE,0
TRCK,Unknown,OTC,1
TRDA,Health Care,NASDAQ,1
TREC,Unknown,NON_TRADABLE,0
TREE,Financials,NASDAQ,1
TRER,Unknown,NON_TRADABLE,0
TREX,Materials,NYSE,1
TRGM,Unknown,NON_TRADABLE,0
TRGP,Utilities,NON_TRADABLE,0
TRGS,Unknown,NON_TRADABLE,0
TRGT,Unknown,NON_TRADABLE,0
TRHC,Unknown,NON_TRADABLE,0
TRIN,Unknown,NON_TRADABLE,0
TRIO,Unknown,NON_TRADABLE,0
TRIP,Information Technology,NASDAQ,1
TRIQ,Unknown,NON_TRADABLE,0
TRIV,Unknown,NON_TRADABLE,0
TRK,Unknown,NON_TRADABLE,0
TRKA,Unknown,NON_TRADABLE,0
TRLI,Unknown,NON_TRADABLE,0
TRMB,Health Care,NASDAQ,1
TRMK,Financials,NASDAQ,1
TRML,Unknown,NON_TRADABLE,0
TRMR,Unknown,NON_TRADABLE,0
TRMT,Unknown,NON_TRADABLE,0
TRN,Industrials,NON_TRADABLE,0
TRNC,Unknown,NON_TRADABLE,0
TRNF,Unknown,NON_TRADABLE,0
TRNO,Real Estate,NYSE,1
TRNR,Information Technology,NASDAQ,1
TRNS,Health Care,NASDAQ,1
TROV,Unknown,NON_TRADABLE,0
TROW,Financials,NON_TRADABLE,0
TROX,Materials,NYSE,1
TRR,Unknown,NON_TRADABLE,0
TRS,Industrials,NASDAQ,1
TRSSF,Unknown,NON_TRADABLE,0
TRST,Financials,NASDAQ,1
TRT,Industrials,NON_TRADABLE,0
TRTC,Unknown,NON_TRADABLE,0
TRTL,Unknown,NON_TRADABLE,0
TRTN,Unknown,NON_TRADABLE,0
TRTN.,Unknown,NON_TRADABLE,0
TRTX,Real Estate,NYSE,1
TRU,Consumer Discretionary,NYSE,1
TRUE,Unknown,NON_TRADABLE,0
TRUL,Unknown,OTC,1
TRUP,Financials,NASDAQ,1
TRUU,Unknown,NON_TRADABLE,0
TRV,Financials,NON_TRADABLE,0
TRVI,Health Care,NASDAQ,1
TRVN,Unknown,OTC,1
TRW,Unknown,NON_TRADABLE,0
TRWH,Unknown,NON_TRADABLE,0
TRXC,Unknown,NON_TRADABLE,0
TRXI,Unknown,NON_TRADABLE,0
TRXO,Unknown,NON_TRADABLE,0
TSBK,Financials,NON_TRADABLE,0
TSBX,Unknown,NON_TRADABLE,0
TSC,Unknown,NON_TRADABLE,0
TSCO,Consumer Discretionary,NON_TRADABLE,0
TSE,Materials,NYSE,1
TSH,Unknown,NON_TRADABLE,0
TSHA,Health Care,NASDAQ,1
TSI,Unknown,NON_TRADABLE,0
TSLA,Consumer Discretionary,NASDAQ,1
TSN,Consumer Staples,NYSE,1
TSNDF,Unknown,OTC,1
TSO,Unknown,NON_TRADABLE,0
TSP,Unknown,NON_TRADABLE,0
TSQ,Communication Services,NYSE,1
TSRA,Unknown,NON_TRADABLE,0
TSRE,Unknown,NON_TRADABLE,0
TSRI,Unknown,NON_TRADABLE,0
TSRO,Unknown,NON_TRADABLE,0
TSS,Unknown,NON_TRADABLE,0
TSSI,Industrials,NASDAQ,1
TST,Unknown,NON_TRADABLE,0
TSVT,Unknown,NON_TRADABLE,0
TSX.V,Unknown,NON_TRADABLE,0
TSYS,Unknown,NON_TRADABLE,0
TT,Health Care,NON_TRADABLE,0
TTC,Industrials,NYSE,1
TTCF,Unknown,NON_TRADABLE,0
TTD,Information Technology,NASDAQ,1
TTEC,Consumer Discretionary,NASDAQ,1
TTEK,Industrials,NON_TRADABLE,0
TTGT,Communication Services,NASDAQ,1
TTI,Energy,NYSE,1
TTMI,Information Technology,NASDAQ,1
TTNP,Unknown,NON_TRADABLE,0
TTOO,Unknown,OTC,1
TTP,Unknown,NON_TRADABLE,0
TTPH,Unknown,NON_TRADABLE,0
TTRX,Health Care,NASDAQ,1
TTS,Unknown,NON_TRADABLE,0
TTSH,Unknown,NON_TRADABLE,0
TTTM,Unknown,NON_TRADABLE,0
TTWO,Information Technology,NON_TRADABLE,0
TUBE,Unknown,NON_TRADABLE,0
TUC,Unknown,NON_TRADABLE,0
TUEM,Unknown,NON_TRADABLE,0
TUES,Unknown,NON_TRADABLE,0
TUGC,Unknown,NON_TRADABLE,0
TUMI,Unknown,NON_TRADABLE,0
TUP,Unknown,NON_TRADABLE,0
TURN,Unknown,NON_TRADABLE,0
TUSK,Energy,NASDAQ,1
TVA,Real Estate,NASDAQ,1
TVGN,Health Care,NASDAQ,1
TVPT,Unknown,NON_TRADABLE,0
TVTY,Unknown,NON_TRADABLE,0
TW,Financials,NON_TRADABLE,0
TWER,Unknown,NON_TRADABLE,0
TWFG,Financials,NASDAQ,1
TWFH,Unknown,NON_TRADABLE,0
TWI,Materials,NON_TRADABLE,0
TWIN,Industrials,NON_TRADABLE,0
TWKS,Unknown,NON_TRADABLE,0
TWLO,Information Technology,NYSE,1
TWLV,Unknown,NON_TRADABLE,0
TWLVU,Unknown,NON_TRADABLE,0
TWMC,Unknown,NON_TRADABLE,0
TWNK,Unknown,NON_TRADABLE,0
TWNP,Unknown,NON_TRADABLE,0
TWO,Real Estate,NON_TRADABLE,0
TWOC,Unknown,NON_TRADABLE,0
TWOU,Unknown,NON_TRADABLE,0
TWST,Health Care,NASDAQ,1
TWTR,Unknown,NON_TRADABLE,0
TWX,Unknown,NON_TRADABLE,0
TXCC,Unknown,NON_TRADABLE,0
TXG,Health Care,NASDAQ,1
TXI,Unknown,NON_TRADABLE,0
TXMD,Health Care,NASDAQ,1
TXN,Information Technology,NON_TRADABLE,0
TXO,Energy,NYSE,1
TXRH,Consumer Discretionary,NASDAQ,1
TXSO,Unknown,NON_TRADABLE,0
TXTR,Unknown,NON_TRADABLE,0
TYC,Unknown,NON_TRADABLE,0
TYCB,Unknown,NON_TRADABLE,0
TYG,Unknown,NYSE,1
TYL,Information Technology,NYSE,1
TYLS,Unknown,NON_TRADABLE,0
TYME,Unknown,NON_TRADABLE,0
TYPE,Unknown,NON_TRADABLE,0
TYRA,Health Care,NASDAQ,1
TZACU,Unknown,NON_TRADABLE,0
TZOO,Consumer Discretionary,NASDAQ,1
TZUP,Unknown,NON_TRADABLE,0
UA,Consumer Discretionary,NYSE,1
UAA,Consumer Discretionary,NYSE,1
UACL,Unknown,NON_TRADABLE,0
UACU,Unknown,NON_TRADABLE,0
UAL,Industrials,NASDAQ,1
UAM,Unknown,NON_TRADABLE,0
UAMA,Unknown,NON_TRADABLE,0
UAMY,Materials,AMEX,1
UAN,Materials,NYSE,1
UAVS,Industrials,AMEX,1
UBA,Unknown,NON_TRADABLE,0
UBCO,Unknown,NON_TRADABLE,0
UBCP,Financials,NASDAQ,1
UBER,Consumer Discretionary,NYSE,1
UBFO,Financials,NASDAQ,1
UBHS,Unknown,NON_TRADABLE,0
UBI,Unknown,NON_TRADABLE,0
UBMI,Unknown,NON_TRADABLE,0
UBNK,Unknown,NON_TRADABLE,0
UBNT,Unknown,NON_TRADABLE,0
UBOH,Unknown,OTC,1
UBP,Unknown,NON_TRADABLE,0
UBPPR,Unknown,NON_TRADABLE,0
UBSH,Unknown,NON_TRADABLE,0
UBSI,Financials,NASDAQ,1
UBX,Unknown,NON_TRADABLE,0
UCASU,Unknown,OTC,1
UCB,Financials,NYSE,1
UCBA,Unknown,NON_TRADABLE,0
UCBI,Unknown,NON_TRADABLE,0
UCFC,Unknown,NON_TRADABLE,0
UCP,Unknown,NON_TRADABLE,0
UCTT,Information Technology,NASDAQ,1
UDF,Unknown,NON_TRADABLE,0
UDMY,Industrials,NASDAQ,1
UDR,Real Estate,NON_TRADABLE,0
UE,Real Estate,NON_TRADABLE,0
UEC,Materials,AMEX,1
UEEC,Unknown,OTC,1
UEIC,Information Technology,NASDAQ,1
UEPS,Unknown,NON_TRADABLE,0
UFAB,Unknown,NON_TRADABLE,0
UFCS,Financials,NASDAQ,1
UFI,Consumer Discretionary,NYSE,1
UFPI,Materials,NASDAQ,1
UFPT,Health Care,NASDAQ,1
UFS,Unknown,NON_TRADABLE,0
UGI,Utilities,NYSE,1
UGRO,Industrials,NASDAQ,1
UHAL,Consumer Discretionary,NYSE,1
UHALU,Unknown,NON_TRADABLE,0
UHG,Industrials,NASDAQ,1
UHT,Real Estate,NYSE,1
UIHC,Unknown,NON_TRADABLE,0
UIL,Unknown,NON_TRADABLE,0
UIS,Information Technology,NYSE,1
ULBI,Information Technology,NASDAQ,1
ULGX,Unknown,NON_TRADABLE,0
ULH,Industrials,NASDAQ,1
ULS,Industrials,NYSE,1
ULTA,Consumer Discretionary,NASDAQ,1
ULUR,Unknown,NON_TRADABLE,0
ULY,Information Technology,NASDAQ,1
UMAC,Information Technology,AMEX,1
UMBF,Financials,NASDAQ,1
UMH,Real Estate,NYSE,1
UMPQ,Unknown,NON_TRADABLE,0
UMRX,Unknown,NON_TRADABLE,0
UNAM,Unknown,NON_TRADABLE,0
UNB,Financials,NASDAQ,1
UNCY,Health Care,NASDAQ,1
UNF,Consumer Discretionary,NYSE,1
UNFI,Industrials,NYSE,1
UNH,Financials,NYSE,1
UNIR,Unknown,NON_TRADABLE,0
UNIT,Communication Services,NASDAQ,1
UNM,Financials,NYSE,1
UNP,Industrials,NYSE,1
UNT,Unknown,NON_TRADABLE,0
UNTY,Financials,NASDAQ,1
UNVR,Unknown,NON_TRADABLE,0
UNXL,Unknown,NON_TRADABLE,0
UONE,Communication Services,NASDAQ,1
UONE.,Unknown,NON_TRADABLE,0
UP,Industrials,NYSE,1
UPB,Health Care,NASDAQ,1
UPBD,Consumer Discretionary,NASDAQ,1
UPH,Unknown,NON_TRADABLE,0
UPI,Unknown,NON_TRADABLE,0
UPIP,Unknown,NON_TRADABLE,0
UPL,Unknown,NON_TRADABLE,0
UPLC,Unknown,NON_TRADABLE,0
UPLD,Information Technology,NASDAQ,1
UPS,Industrials,NYSE,1
UPST,Financials,NASDAQ,1
UPWK,Information Technology,NASDAQ,1
UPXI,Financials,NASDAQ,1
UQM,Unknown,NON_TRADABLE,0
UREE,Unknown,NON_TRADABLE,0
URG,Materials,AMEX,1
URGN,Health Care,NASDAQ,1
URI,Consumer Discretionary,NYSE,1
UROV,Unknown,NON_TRADABLE,0
URRE,Unknown,NON_TRADABLE,0
USAC,Utilities,NYSE,1
USAK,Unknown,NON_TRADABLE,0
USAP,Unknown,NON_TRADABLE,0
USAR,Materials,NASDAQ,1
USAT,Unknown,NON_TRADABLE,0
USAU,Materials,NASDAQ,1
USB,Financials,NYSE,1
USBI,Unknown,NON_TRADABLE,0
USCB,Financials,NASDAQ,1
USCR,Unknown,NON_TRADABLE,0
USDP,Unknown,NON_TRADABLE,0
USEG,Energy,NASDAQ,1
USEL,Unknown,NON_TRADABLE,0
USER,Unknown,NON_TRADABLE,0
USFC,Unknown,NON_TRADABLE,0
USFD,Industrials,NYSE,1
USG,Unknown,NON_TRADABLE,0
USGO,Materials,NASDAQ,1
USIO,Financials,NASDAQ,1
USLG,Unknown,OTC,1
USLM,Materials,NASDAQ,1
USMD,Unknown,NON_TRADABLE,0
USNU,Unknown,NON_TRADABLE,0
USPH,Health Care,NYSE,1
USTR,Unknown,NON_TRADABLE,0
USWS,Unknown,NON_TRADABLE,0
USX,Unknown,NON_TRADABLE,0
UTEK,Unknown,NON_TRADABLE,0
UTEKU,Unknown,NON_TRADABLE,0
UTGN,Unknown,OTC,1
UTI,Industrials,NYSE,1
UTL,Utilities,NON_TRADABLE,0
UTRS,Unknown,OTC,1
UTSI,Information Technology,NON_TRADABLE,0
UTX,Unknown,NON_TRADABLE,0
UTZ,Consumer Staples,NYSE,1
UUU,Industrials,AMEX,1
UUUU,Materials,AMEX,1
UVE,Financials,NYSE,1
UVIC,Unknown,NON_TRADABLE,0
UVSP,Financials,NASDAQ,1
UVV,Industrials,NON_TRADABLE,0
UWHR,Unknown,OTC,1
UWMC,Financials,NYSE,1
UWN,Unknown,NON_TRADABLE,0
UYSC,Real Estate,NON_TRADABLE,0
V,Consumer Discretionary,NON_TRADABLE,0
VA,Unknown,NON_TRADABLE,0
VABK,Financials,NASDAQ,1
VAC,Real Estate,NYSE,1
VACC,Unknown,NON_TRADABLE,0
VACI,Real Estate,NON_TRADABLE,0
VAL,Energy,NYSE,1
VALU,Financials,NASDAQ,1
VANI,Health Care,NASDAQ,1
VAPE,Unknown,NON_TRADABLE,0
VAPO,Unknown,NON_TRADABLE,0
VASC,Unknown,NON_TRADABLE,0
VASO,Unknown,OTC,1
VATE,Industrials,NYSE,1
VAXX,Unknown,OTC,1
VBFC,Unknown,NON_TRADABLE,0
VBHI,Unknown,NON_TRADABLE,0
VBIO,Unknown,NON_TRADABLE,0
VBIV,Unknown,NON_TRADABLE,0
VBIX,Information Technology,NASDAQ,1
VBTX,Unknown,NON_TRADABLE,0
VC,Consumer Discretionary,NON_TRADABLE,0
VCBP,Unknown,NON_TRADABLE,0
VCEL,Health Care,NON_TRADABLE,0
VCNX,Unknown,OTC,1
VCRA,Unknown,NON_TRADABLE,0
VCSA,Unknown,NON_TRADABLE,0
VCTR,Financials,NASDAQ,1
VCV,Unknown,NYSE,1
VCYT,Health Care,NASDAQ,1
VEC,Unknown,NON_TRADABLE,0
VECO,Industrials,NASDAQ,1
VEEE,Industrials,NASDAQ,1
VEGL,Unknown,NON_TRADABLE,0
VEI,Unknown,NON_TRADABLE,0
VEII,Unknown,OTC,1
VEL,Financials,NYSE,1
VEND,Unknown,NON_TRADABLE,0
VENU,Consumer Discretionary,AMEX,1
VER,Unknown,NON_TRADABLE,0
VERA,Health Care,NASDAQ,1
VERB,Unknown,NON_TRADABLE,0
VERI,Information Technology,NASDAQ,1
VERO,Unknown,NON_TRADABLE,0
VERU,Health Care,NASDAQ,1
VERV,Unknown,NON_TRADABLE,0
VERX,Information Technology,NASDAQ,1
VERY,Unknown,NON_TRADABLE,0
VFC,Consumer Discretionary,NYSE,1
VFF,Consumer Staples,NASDAQ,1
VG,Utilities,NYSE,1
VGAC.,Unknown,NON_TRADABLE,0
VGAS,Materials,NASDAQ,1
VGR,Unknown,NON_TRADABLE,0
VGZ,Materials,AMEX,1
VHAI,Unknown,OTC,1
VHC,Real Estate,NASDAQ,1
VHGI,Unknown,NON_TRADABLE,0
VHI,Materials,NYSE,1
VIA,Information Technology,NYSE,1
VIACA,Unknown,NON_TRADABLE,0
VIAV,Information Technology,NON_TRADABLE,0
VICA,Unknown,NON_TRADABLE,0
VICI,Real Estate,NYSE,1
VICL,Unknown,NON_TRADABLE,0
VICR,Information Technology,NASDAQ,1
VIDE,Unknown,NON_TRADABLE,0
VIE,Unknown,NON_TRADABLE,0
VIEW,Unknown,NON_TRADABLE,0
VIGL,Unknown,NON_TRADABLE,0
VIHD,Unknown,NON_TRADABLE,0
VII,Unknown,NON_TRADABLE,0
VINC,Unknown,OTC,1
VINE,Unknown,NON_TRADABLE,0
VINO,Unknown,NON_TRADABLE,0
VIR,Health Care,NASDAQ,1
VIRC,Materials,NASDAQ,1
VIRI,Unknown,NON_TRADABLE,0
VIRT,Financials,NYSE,1
VIRX,Unknown,NON_TRADABLE,0
VISI,Unknown,NON_TRADABLE,0
VISL,Unknown,OTC,1
VISM,Unknown,NON_TRADABLE,0
VITC,Unknown,NON_TRADABLE,0
VITL,Consumer Staples,NASDAQ,1
VIVE,Unknown,NON_TRADABLE,0
VIVK,Unknown,NON_TRADABLE,0
VIVMF,Unknown,NON_TRADABLE,0
VIVO,Unknown,NON_TRADABLE,0
VKI,Unknown,AMEX,1
VKIN,Unknown,NON_TRADABLE,0
VKTX,Health Care,NASDAQ,1
VLCN,Unknown,NON_TRADABLE,0
VLCO,Unknown,NON_TRADABLE,0
VLDR,Unknown,NON_TRADABLE,0
VLGEA,Consumer Discretionary,NON_TRADABLE,0
VLO,Energy,NON_TRADABLE,0
VLON,Unknown,NON_TRADABLE,0
VLP,Unknown,NON_TRADABLE,0
VLRX,Unknown,NON_TRADABLE,0
VLTC,Unknown,NON_TRADABLE,0
VLTO,Health Care,NYSE,1
VLY,Financials,NASDAQ,1
VMC,Materials,NON_TRADABLE,0
VMD,Health Care,NASDAQ,1
VMED,Unknown,NON_TRADABLE,0
VMEM,Unknown,NON_TRADABLE,0
VMEO,Unknown,NON_TRADABLE,0
VMI,Industrials,NON_TRADABLE,0
VMW,Unknown,NON_TRADABLE,0
VNCE,Consumer Discretionary,NASDAQ,1
VNDA,Health Care,NASDAQ,1
VNE,Unknown,NON_TRADABLE,0
VNO,Real Estate,NYSE,1
VNOM,Energy,NASDAQ,1
VNR,Unknown,NON_TRADABLE,0
VNRBP,Unknown,NON_TRADABLE,0
VNRR,Unknown,NON_TRADABLE,0
VNRX,Health Care,AMEX,1
VNT,Health Care,NYSE,1
VNTR,Unknown,NON_TRADABLE,0
VOCL,Unknown,NON_TRADABLE,0
VOCO,Unknown,NON_TRADABLE,0
VOCS,Unknown,NON_TRADABLE,0
VODG,Unknown,NON_TRADABLE,0
VOIL,Unknown,NON_TRADABLE,0
VOL,Unknown,NON_TRADABLE,0
VOLC,Unknown,NON_TRADABLE,0
VOLT,Consumer Discretionary,NASDAQ,1
VOR,Health Care,NASDAQ,1
VORB,Unknown,NON_TRADABLE,0
VOSO,Unknown,NON_TRADABLE,0
VOXX,Unknown,NON_TRADABLE,0
VOYA,Financials,NYSE,1
VOYG,Industrials,NYSE,1
VPCO,Unknown,NON_TRADABLE,0
VPFG,Unknown,NON_TRADABLE,0
VPG,Information Technology,NYSE,1
VPIG,Unknown,NON_TRADABLE,0
VPLM,Unknown,OTC,1
VPRB,Unknown,NON_TRADABLE,0
VPRT,Unknown,NON_TRADABLE,0
VR,Unknown,NON_TRADABLE,0
VRA,Materials,NASDAQ,1
VRAR,Unknown,NON_TRADABLE,0
VRAY,Unknown,NON_TRADABLE,0
VRCA,Health Care,NASDAQ,1
VRCI,Unknown,NON_TRADABLE,0
VRDN,Health Care,NASDAQ,1
VRE,Real Estate,NYSE,1
VREO,Unknown,NON_TRADABLE,0
VREX,Information Technology,NASDAQ,1
VRM,Consumer Discretionary,NASDAQ,1
VRME,Information Technology,NASDAQ,1
VRML,Unknown,NON_TRADABLE,0
VRNA,Unknown,NON_TRADABLE,0
VRNG,Unknown,NON_TRADABLE,0
VRNS,Information Technology,NASDAQ,1
VRNT,Unknown,NON_TRADABLE,0
VRPX,Unknown,OTC,1
VRRM,Industrials,NON_TRADABLE,0
VRS,Unknown,NON_TRADABLE,0
VRSK,Information Technology,NASDAQ,1
VRSN,Information Technology,NASDAQ,1
VRT,Information Technology,NYSE,1
VRTA,Unknown,NON_TRADABLE,0
VRTB,Unknown,NON_TRADABLE,0
VRTS,Financials,NYSE,1
VRTU,Unknown,NON_TRADABLE,0
VRTV,Unknown,NON_TRADABLE,0
VRTX,Health Care,NASDAQ,1
VRUS,Unknown,NON_TRADABLE,0
VRX,Unknown,NON_TRADABLE,0
VSAR,Unknown,NON_TRADABLE,0
VSAT,Communication Services,NASDAQ,1
VSB,Unknown,NON_TRADABLE,0
VSBN,Unknown,NON_TRADABLE,0
VSCI,Unknown,NON_TRADABLE,0
VSCO,Consumer Discretionary,NYSE,1
VSCP,Unknown,NON_TRADABLE,0
VSEC,Industrials,NASDAQ,1
VSH,Information Technology,NYSE,1
VSI,Unknown,NON_TRADABLE,0
VSLR,Unknown,NON_TRADABLE,0
VSM,Unknown,NON_TRADABLE,0
VSR,Unknown,NON_TRADABLE,0
VSST,Unknown,NON_TRADABLE,0
VST,Utilities,NYSE,1
VSTM,Health Care,NON_TRADABLE,0
VSTO,Unknown,NON_TRADABLE,0
VSTR,Unknown,NON_TRADABLE,0
VSTS,Industrials,NYSE,1
VSUL,Unknown,NON_TRADABLE,0
VSYS,Unknown,NON_TRADABLE,0
VTAE,Unknown,NON_TRADABLE,0
VTAK,Health Care,AMEX,1
VTEQ,Unknown,NON_TRADABLE,0
VTGN,Health Care,NASDAQ,1
VTL,Unknown,NON_TRADABLE,0
VTLE,Unknown,NON_TRADABLE,0
VTMB,Unknown,NON_TRADABLE,0
VTNC,Unknown,NON_TRADABLE,0
VTNR,Unknown,NON_TRADABLE,0
VTOL,Industrials,NYSE,1
VTR,Real Estate,NON_TRADABLE,0
VTRS,Health Care,NASDAQ,1
VTS,Energy,NYSE,1
VTSI,Industrials,NASDAQ,1
VTSS,Unknown,NON_TRADABLE,0
VTUS,Unknown,NON_TRADABLE,0
VTVT,Health Care,NASDAQ,1
VTYX,Health Care,NASDAQ,1
VUZI,Information Technology,NASDAQ,1
VVC,Unknown,NON_TRADABLE,0
VVI,Unknown,NON_TRADABLE,0
VVNT,Unknown,NON_TRADABLE,0
VVOS,Health Care,NASDAQ,1
VVTV,Unknown,NON_TRADABLE,0
VVUS,Unknown,NON_TRADABLE,0
VVV,Energy,NYSE,1
VVX,Industrials,NYSE,1
VWE,Unknown,NON_TRADABLE,0
VWFB,Unknown,OTC,1
VWR,Unknown,NON_TRADABLE,0
VWTR,Unknown,NON_TRADABLE,0
VXIT,Unknown,OTC,1
VXRT,Unknown,OTC,1
VYCO,Unknown,NON_TRADABLE,0
VYFC,Unknown,NON_TRADABLE,0
VYGG,Unknown,NON_TRADABLE,0
VYGR,Health Care,NASDAQ,1
VYNE,Health Care,NASDAQ,1
VYNT,Unknown,NON_TRADABLE,0
VYST,Unknown,NON_TRADABLE,0
VYX,Industrials,NYSE,1
VZ,Communication Services,NYSE,1
VZIO,Unknown,NON_TRADABLE,0
W,Consumer Discretionary,NYSE,1
WAAS,Unknown,NON_TRADABLE,0
WAB,Industrials,NYSE,1
WABC,Financials,NASDAQ,1
WAC,Unknown,NON_TRADABLE,0
WAFD,Financials,NASDAQ,1
WAG,Unknown,NON_TRADABLE,0
WAGE,Unknown,NON_TRADABLE,0
WAIR,Unknown,NON_TRADABLE,0
WAL,Financials,NYSE,1
WARM,Unknown,NON_TRADABLE,0
WASH,Financials,NASDAQ,1
WAT,Health Care,NYSE,1
WATT,Information Technology,NASDAQ,1
WAVD,Unknown,NON_TRADABLE,0
WAVX,Unknown,NON_TRADABLE,0
WAY,Information Technology,NASDAQ,1
WAYN,Unknown,NON_TRADABLE,0
WBA,Unknown,NON_TRADABLE,0
WBB,Unknown,NON_TRADABLE,0
WBBW,Unknown,NON_TRADABLE,0
WBC,Unknown,NON_TRADABLE,0
WBD,Communication Services,NASDAQ,1
WBHC,Unknown,NON_TRADABLE,0
WBI,Energy,NYSE,1
WBKC,Unknown,NON_TRADABLE,0
WBS,Financials,NYSE,1
WBT,Unknown,NON_TRADABLE,0
WBTN,Materials,NASDAQ,1
WCC,Industrials,NYSE,1
WCFB,Unknown,NON_TRADABLE,0
WCG,Unknown,NON_TRADABLE,0
WCN,Utilities,NYSE,1
WCRS,Unknown,NON_TRADABLE,0
WCSI,Unknown,NON_TRADABLE,0
WCUI,Unknown,NON_TRADABLE,0
WD,Financials,NYSE,1
WDAY,Information Technology,NASDAQ,1
WDC,Industrials,NON_TRADABLE,0
WDFC,Materials,NASDAQ,1
WDKA,Unknown,NON_TRADABLE,0
WDR,Unknown,NON_TRADABLE,0
WE,Unknown,NON_TRADABLE,0
WEAV,Information Technology,NYSE,1
WEB,Unknown,NON_TRADABLE,0
WEBK,Unknown,NON_TRADABLE,0
WEBM,Unknown,NON_TRADABLE,0
WEBR,Unknown,NON_TRADABLE,0
WEC,Utilities,NYSE,1
WEIN,Unknown,NON_TRADABLE,0
WELL,Real Estate,NYSE,1
WELX,Unknown,NON_TRADABLE,0
WEN,Consumer Discretionary,NASDAQ,1
WERN,Industrials,NASDAQ,1
WES,Utilities,NYSE,1
WEST,Consumer Staples,NASDAQ,1
WETF,Unknown,NON_TRADABLE,0
WEX,Consumer Discretionary,NYSE,1
WEYL,Unknown,NON_TRADABLE,0
WEYS,Industrials,NON_TRADABLE,0
WFBI,Unknown,NON_TRADABLE,0
WFC,Financials,NYSE,1
WFCF,Information Technology,NASDAQ,1
WFD,Unknown,NON_TRADABLE,0
WFE,Unknown,NON_TRADABLE,0
WFM,Unknown,NON_TRADABLE,0
WFR,Unknown,NON_TRADABLE,0
WFRD,Industrials,NASDAQ,1
WFT,Unknown,NON_TRADABLE,0
WG,Unknown,NON_TRADABLE,0
WGL,Unknown,NON_TRADABLE,0
WGO,Consumer Discretionary,NYSE,1
WGP,Unknown,NON_TRADABLE,0
WGS,Health Care,NASDAQ,1
WH,Consumer Discretionary,NON_TRADABLE,0
WHG,Financials,NYSE,1
WHIR,Unknown,NON_TRADABLE,0
WHLM,Unknown,OTC,1
WHLR,Real Estate,NASDAQ,1
WHLRD,Real Estate,NASDAQ,1
WHR,Information Technology,NON_TRADABLE,0
WIBC,Unknown,NON_TRADABLE,0
WIFI,Unknown,NON_TRADABLE,0
WIN,Unknown,NON_TRADABLE,0
WINA,Consumer Discretionary,NASDAQ,1
WING,Consumer Discretionary,NON_TRADABLE,0
WINR,Unknown,OTC,1
WINT,Unknown,OTC,1
WINV,Unknown,NON_TRADABLE,0
WIRE,Unknown,NON_TRADABLE,0
WISH,Unknown,NON_TRADABLE,0
WIZD,Unknown,NON_TRADABLE,0
WIZDD,Unknown,NON_TRADABLE,0
WIZP,Unknown,NON_TRADABLE,0
WJNR,Unknown,NON_TRADABLE,0
WK,Information Technology,NYSE,1
WKHS,Consumer Discretionary,NASDAQ,1
WKSP,Consumer Discretionary,NASDAQ,1
WLB,Unknown,NON_TRADABLE,0
WLDN,Industrials,NASDAQ,1
WLFC,Industrials,NASDAQ,1
WLGC,Unknown,NON_TRADABLE,0
WLH,Unknown,NON_TRADABLE,0
WLIIU,Unknown,NASDAQ,1
WLK,Materials,NYSE,1
WLKP,Materials,NYSE,1
WLKR,Unknown,NON_TRADABLE,0
WLL,Unknown,NON_TRADABLE,0
WLMS,Unknown,NON_TRADABLE,0
WLT,Unknown,NON_TRADABLE,0
WLTW,Unknown,NON_TRADABLE,0
WLY,Materials,NYSE,1
WM,Utilities,NYSE,1
